venganz,strongsubj,negative

veng,strongsubj,negative

vengat,strongsubj,negative

vengat,weaksubj,negative

ventaj,weaksubj,positive

ventaj,strongsubj,positive

ventur,weaksubj,positive

veraz,strongsubj,positive

verd,strongsubj,positive

verdader,strongsubj,positive

vergonz,strongsubj,negative

verg�enz,strongsubj,negative

versatil,strongsubj,negative

versatil,weaksubj,positive

viabil,weaksubj,positive

viabl,weaksubj,positive

vibor,weaksubj,negative

vici,strongsubj,negative

vicios,strongsubj,negative

victim,weaksubj,negative

victori,weaksubj,positive

vigor,weaksubj,positive

vil,strongsubj,negative

virtud,strongsubj,positive

vivaz,strongsubj,positive

volatil,weaksubj,negative

voluntari,weaksubj,positive

vulg,weaksubj,negative

vulner,strongsubj,positive

zoquet,strongsubj,negative

no as,strongsubj,negative

sab,strongsubj,positive

primeriz,strongsubj,negative

demostr,weaksubj,negative

peg,strongsubj,negative
